"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "symbol"
"FBgn0000709" 3200.14654542476 0.0986340458619419 0.25986425341164 0.379559883927937 0.704272144037135 0.999798828359795 "fliI"
"FBgn0000711" 1696.89367818465 -0.163859409369361 0.272338669595249 -0.601675148126743 0.547390395736506 0.999798828359795 "flw"
"FBgn0000715" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA "FMRFa"
"FBgn0000719" 3062.20587229412 0.13489803560241 0.258489310225727 0.521870848293919 0.601760256672187 0.999798828359795 "fog"
"FBgn0000721" 1347.56712121133 -0.1058822610946 0.28131673513166 -0.376380953820775 0.706633703437188 0.999798828359795 "for"
"FBgn0000723" 2768.8009338827 0.0844221123202747 0.259094219607383 0.325835568420643 0.744548766302624 0.999798828359795 "FER"
"FBgn0000808" 191.157149260286 -0.0125669579502184 0.468540946937449 -0.0268214721303666 0.978602127094106 0.999798828359795 "gd"
"FBgn0000810" 525.983241252351 -0.0641610893864906 0.364297236332366 -0.176122910051267 0.860197382635049 0.999798828359795 "fs(1)K10"
"FBgn0000826" 160.451400475373 -0.268767597916258 0.484632881239542 -0.55457978259509 0.579182120795055 0.999798828359795 "png"
"FBgn0000927" 37.2288016605401 -0.507286212005201 0.900343846481881 -0.56343608498846 0.573137971134707 0.999798828359795 "fs(1)Ya"
"FBgn0000928" 925.840124696207 -0.407187313549242 0.311737668382668 -1.30618579288726 0.191489383000571 0.999798828359795 "fs(1)Yb"
"FBgn0000964" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "tj"
"FBgn0000986" 3569.44114674903 -0.014917059537273 0.268329869771627 -0.0555922437929433 0.955666643507564 0.999798828359795 NA
"FBgn0000996" 1875.4371600414 0.227097405601107 0.274037617644565 0.828708874179673 0.407269163023297 0.999798828359795 "dup"
"FBgn0001075" 60.8621541884155 -0.244573326069866 0.740593842315425 -0.33023948093495 0.74121901715196 0.999798828359795 "ft"
"FBgn0001077" 0 NA NA NA NA NA "ftz"
"FBgn0001078" 1510.453249481 -0.0385755238195626 0.290363976985983 -0.13285230564749 0.894310187023036 0.999798828359795 "ftz-f1"
"FBgn0001079" 545.577439917026 0.154594973946659 0.336587697392283 0.459300726510165 0.646018226127038 0.999798828359795 "fu"
"FBgn0001083" 258.643351614872 0.0306668186890081 0.452363738529588 0.0677923893473223 0.945950902246906 0.999798828359795 "fw"
"FBgn0001084" 101.399512106077 -0.503626409193847 0.579448151504841 -0.869148357598375 0.38476598969937 0.999798828359795 "fy"
"FBgn0001085" 15.0040300352788 -0.174529747747905 1.42443762432229 -0.122525370551723 0.90248295456814 0.999798828359795 "fz"
"FBgn0001086" 1747.53937908924 0.0271156278226852 0.273010505651658 0.0993208219513823 0.920883546628818 0.999798828359795 "fzy"
"FBgn0001087" 2329.49433287775 -0.088675423279901 0.261450518212351 -0.339167135281326 0.734483825703168 0.999798828359795 "g"
"FBgn0001089" 66.7201327989561 -0.0691259398923685 0.706633756655438 -0.0978242820149831 0.922071825597422 0.999798828359795 "Gal"
"FBgn0001090" 53.658506523896 -0.656545837467435 0.762800471405829 -0.86070455129299 0.389400785787926 0.999798828359795 "bnb"
"FBgn0001091" 5231.62428275238 -0.446012675688802 0.262658894485735 -1.69806804586633 0.0894949197083295 0.999798828359795 "Gapdh1"
"FBgn0001092" 12189.1815124659 -0.0663077362559502 0.269366961644263 -0.24616135494567 0.805557329510357 0.999798828359795 "Gapdh2"
"FBgn0001098" 695.06266790967 0.294824492029352 0.321797984507185 0.916178802303125 0.359573121668872 0.999798828359795 "Gdh"
"FBgn0001099" 0 NA NA NA NA NA "gdl"
"FBgn0001104" 10349.8423731632 -0.0814251387519763 0.24266068756124 -0.335551421906473 0.737209161630996 0.999798828359795 "Galphai"
"FBgn0001105" 5998.02048973598 -0.0341605465170501 0.256844743622226 -0.1330007616091 0.894192778174636 0.999798828359795 "Gbeta13F"
"FBgn0001108" 3186.63636263402 0.222644745355257 0.256459383256383 0.868148174296582 0.38531322139949 0.999798828359795 "DCTN1-p150"
"FBgn0001112" 1.95149125283399 -2.94021869032729 3.98493590798084 -0.737833370027045 0.460615712399529 NA "Gld"
"FBgn0001114" 56657.3292585618 0.733991434939878 0.250603492526044 2.92889547364787 0.00340168793684004 0.217346146262354 "Glt"
"FBgn0001120" 2.9258123854624 -1.65955454706256 3.25775071064122 -0.509417292625166 0.61045975775978 NA "gnu"
"FBgn0001122" 1652.22361839169 -0.821049944785199 0.29224588782079 -2.80944909407478 0.00496263666826881 0.262990551437845 "Galphao"
"FBgn0001123" 1603.61368163882 -0.152879079195186 0.317243101951488 -0.481898828547465 0.629877818334322 0.999798828359795 "Galphas"
"FBgn0001124" 1673.35241786904 -0.709158422477439 0.270404974026503 -2.62257905954028 0.00872670181453621 0.383506617791008 "Got1"
"FBgn0001125" 3374.9866975028 0.354643892830947 0.269192877124189 1.31743416326479 0.187693135795739 0.999798828359795 "Got2"
"FBgn0001128" 389.645007559135 0.297981306644541 0.360058913893931 0.827590416862511 0.407902497278906 0.999798828359795 "Gpdh1"
"FBgn0001133" 662.674095139778 0.272948293227041 0.325194589724747 0.839338358790259 0.401279463638935 0.999798828359795 "grau"
"FBgn0001134" 8.58924214036546 0.128285859660979 1.90375393009715 0.0673857359571844 0.946274624434127 0.999798828359795 "Grd"
"FBgn0001137" 838.327570598862 1.09361692811933 0.325456858790706 3.3602515927391 0.000778715230528805 0.0723241805343712 "grk"
"FBgn0001138" 0.991569988455669 3.15675273036188 5.49219942966568 0.574770230176081 0.565446702869009 NA "grn"
"FBgn0001139" 5473.55775060904 0.1620579735581 0.27553787578587 0.588151349776831 0.55643070885857 0.999798828359795 "gro"
"FBgn0001142" 462.538618239878 -0.577904607980784 0.435934930637191 -1.32566712911966 0.184949979963119 0.999798828359795 "Gs1"
"FBgn0001145" 520.698854304277 -0.213102198763505 0.426372459814884 -0.49980291610773 0.617213857098635 0.999798828359795 "Gs2"
"FBgn0001147" 0.437224092140538 1.88878921480075 6.09174930563947 0.310056950809218 0.756517648341104 NA "gsb-n"
"FBgn0001148" 0 NA NA NA NA NA "gsb"
"FBgn0001149" 2898.57293220046 0.141008919987903 0.257062460964877 0.548539524046528 0.583321498158106 0.999798828359795 "GstD1"
"FBgn0001150" 62.3774628130899 0.357109976175594 0.733696208767547 0.486727301992554 0.626451594636348 0.999798828359795 "gt"
"FBgn0001168" 4193.53181356699 -0.257769534456298 0.848542678973449 -0.303779103684145 0.761296187714585 0.999798828359795 "hry"
"FBgn0001169" 2147.33081846318 0.0457756469073407 0.265324164632785 0.17252724406273 0.863023044814421 0.999798828359795 "H"
"FBgn0001170" 2.42879569720574 0.608462570726986 3.31421425647553 0.183591802955446 0.85433369411171 NA "H2.0"
"FBgn0001174" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA "halo"
"FBgn0001179" 1393.9584123576 -0.173749584202092 0.277416449414671 -0.626313200131756 0.53110952988883 0.999798828359795 "hay"
"FBgn0001180" 4.58041844625392 0.492499147176081 2.46553011824766 0.199753855583041 0.841673091810183 NA "hb"
"FBgn0001185" 758.779896996586 -0.0936171183926008 0.309686814757447 -0.302296106684179 0.762426346012157 0.999798828359795 "her"
"FBgn0001186" 3613.09441107487 -0.0644804659293226 0.27233534654475 -0.236768626428473 0.812836292042808 0.999798828359795 "Hex-A"
"FBgn0001187" 10.381067848736 0.492862950156301 1.65341317322933 0.298088196063949 0.765635850457947 0.999798828359795 "Hex-C"
"FBgn0001189" 1967.6504474473 -0.0642376351729996 0.269973965215157 -0.237940110713287 0.811927544896569 0.999798828359795 "hfw"
"FBgn0001197" 4803.82139179668 -0.294781426850289 0.24984133605854 -1.17987452156924 0.238050124669427 0.999798828359795 "His2Av"
"FBgn0001202" 1093.15071721135 -0.00966368276343612 0.295737596516243 -0.0326765446033012 0.973932528595468 0.999798828359795 "hook"
"FBgn0001203" 478.647454755653 -0.417340101568184 0.430447327624231 -0.969549756230594 0.332270967529592 0.999798828359795 NA
"FBgn0001205" 574.626695925977 0.110103100497778 0.352081289861427 0.31272068033241 0.754492882418023 0.999798828359795 NA
"FBgn0001206" 855.913615359529 -0.411374336740172 0.300114319787789 -1.37072545232449 0.170460557404864 0.999798828359795 "Hmr"
"FBgn0001208" 0.740077524279228 -0.55373087308438 5.91849020608341 -0.0935594811857961 0.925459097704535 NA "Hn"
"FBgn0001215" 8974.58740684995 0.288325815938694 0.24512748772227 1.17622800534458 0.239503776254623 0.999798828359795 "Hrb98DE"
"FBgn0001216" 2.64020780915097 -0.773060446989364 3.11298458456461 -0.248334171271679 0.80387586203958 NA "Hsc70-1"
"FBgn0001217" 2.03450094487359 0.229000355775084 3.53770596938651 0.0647313139522436 0.948387930170298 NA "Hsc70-2"
"FBgn0001218" 43221.0008724454 0.136014558371804 0.24743746321091 0.549692664185895 0.582530189248203 0.999798828359795 "Hsc70-3"
"FBgn0001219" 112422.103095049 0.152411562303133 0.24321947023463 0.626642111160362 0.530893857874277 0.999798828359795 NA
"FBgn0001220" 9097.92855823982 0.0679359008448829 0.254744407632937 0.266682599536286 0.789713552425443 0.999798828359795 "Hsc70-5"
"FBgn0001222" 1582.4585059707 0.0612373332533836 0.273444552377114 0.223947899934498 0.822797843377726 0.999798828359795 "Hsf"
"FBgn0001223" 0 NA NA NA NA NA "Hsp22"
"FBgn0001224" 777.464857423085 -1.50325121564316 0.305075941089295 -4.92746563454232 8.33030692231863e-07 0.000242089467945705 "Hsp23"
"FBgn0001225" 521.37414885006 -1.30850353911634 0.335815449645922 -3.89649594887908 9.75944392411205e-05 0.0137379422363008 "Hsp26"
"FBgn0001226" 1516.18373519724 -1.79425306497691 0.299005319084386 -6.00073962052337 1.96420750857022e-09 1.10597159029432e-06 "Hsp27"
"FBgn0001227" 35.8144074481939 -0.398569401505965 0.914838487718495 -0.435671877447955 0.663074812566251 0.999798828359795 "Hsp67Ba"
"FBgn0001228" 0 NA NA NA NA NA "CG4456"
"FBgn0001229" 3.23463405769732 2.29523740691176 3.15510123272839 0.727468704681447 0.466938879847316 NA "Hsp67Bc"
"FBgn0001230" 254.934220817952 -0.0148200352274805 0.42967379707966 -0.0344913637466539 0.972485328984177 0.999798828359795 "Hsp68"
"FBgn0001233" 62263.7575513923 -0.142318389395414 0.243772813839045 -0.583815673102012 0.559344332339261 0.999798828359795 "Hsp83"
"FBgn0001234" 1607.59889404528 -0.332851373929223 0.287765719887461 -1.15667486057545 0.247405224384025 0.999798828359795 "lncRNA:Hsromega"
"FBgn0001235" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "hth"
"FBgn0001247" 1908.21930295347 -0.193035550622779 0.269765875021686 -0.715566973054918 0.474258772963571 0.999798828359795 "Ide"
"FBgn0001248" 3933.9761171274 0.0366815035845196 0.268280487966334 0.136728182741052 0.891245652124914 0.999798828359795 "Idh"
"FBgn0001250" 54.6992443571982 0.0119517858320589 0.764258791875577 0.0156384014932008 0.987522869462023 0.999798828359795 "if"
"FBgn0001253" 1.75732799671602 -0.0955886020984072 3.80108017189768 -0.0251477468970839 0.979937115692806 NA "ImpE1"
"FBgn0001254" 0.857199328453821 -0.0903165928848667 5.72669036021157 -0.0157711674988361 0.987416950578741 NA "ImpE2"
"FBgn0001255" 31.4088256136926 0.0301994721989866 0.982540086231151 0.030736122242937 0.975479983378441 0.999798828359795 "ImpE3"
"FBgn0001256" 1.32010390457548 -0.773585411386636 4.29703943602856 -0.180027533585218 0.857130952653683 NA "ImpL1"
"FBgn0001257" 10936.9084837531 -0.656040350491499 0.31677876175943 -2.07097327752582 0.0383612933825744 0.870229227558702 "ImpL2"
"FBgn0001258" 1931.7838410196 -0.766966258421667 0.267013407839985 -2.87238856140622 0.00407381729683839 0.239261748909752 "Ldh"
"FBgn0001259" 20.7758797012607 -0.724789075478721 1.17959824516124 -0.614437227633928 0.538926441723983 0.999798828359795 "in"
"FBgn0001263" 57.3770691305227 0.369086816960615 0.75338507315777 0.48990460537479 0.624201404009332 0.999798828359795 "inaD"
"FBgn0001269" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "inv"
"FBgn0001276" 255.078179904666 0.0938885813332963 0.417233147935607 0.22502665907021 0.821958535125647 0.999798828359795 "ix"
"FBgn0001280" 855.14940488877 -0.24364362074335 0.298787107555306 -0.81544221481595 0.41481922855257 0.999798828359795 "janA"
"FBgn0001281" 1.32010390457548 -0.773585411386636 4.29703943602856 -0.180027533585218 0.857130952653683 NA "janB"
"FBgn0001285" 0 NA NA NA NA NA "Jon44E"
"FBgn0001291" 1787.64787739633 0.200614729286582 0.274068440750896 0.73198770619826 0.464176071474616 0.999798828359795 "Jra"
"FBgn0001296" 82.2162527463762 0.214322913600795 0.65509893081881 0.327161140887396 0.743546010100604 0.999798828359795 "kar"
"FBgn0001297" 16111.9843844648 0.355418338862117 0.25075924923405 1.41736881071287 0.156375126533673 0.999798828359795 "kay"
"FBgn0001301" 1645.8094309336 -0.17042688368585 0.286237555346997 -0.59540364463792 0.551573689876372 0.999798828359795 "kel"
"FBgn0001308" 5523.63211473491 0.261221031769184 0.247695033272063 1.05460746757188 0.291604887067071 0.999798828359795 "Khc"
"FBgn0001311" 16.3526634114125 -0.676662250782487 1.31947010445736 -0.512828785204472 0.60807109233399 0.999798828359795 "kkv"
"FBgn0001313" 0 NA NA NA NA NA "kl-2"
"FBgn0001314" 0 NA NA NA NA NA NA
"FBgn0001315" 0 NA NA NA NA NA NA
"FBgn0001316" 17256.1672747972 -0.0816990798696021 0.243814308844567 -0.335087305813892 0.737559228370974 0.999798828359795 "klar"
"FBgn0001319" 1.99157160506521 0.226650655747791 3.92908420760189 0.0576853647751486 0.953999251500448 NA "kn"
"FBgn0001320" 0 NA NA NA NA NA "kni"
"FBgn0001321" 15.4926150953816 -0.347045815948143 1.38325144672786 -0.2508913450039 0.801898116133109 0.999798828359795 "knk"
"FBgn0001323" 0.740077524279228 -0.55373087308438 5.91849020608341 -0.0935594811857961 0.925459097704535 NA "knrl"
"FBgn0001324" 3497.43838279728 0.146585561629126 0.254897364801945 0.575076802943896 0.565239355548851 0.999798828359795 "kto"
"FBgn0001325" 0.874448184281076 2.94726409962887 6.02006323528301 0.489573611512124 0.624435653390681 NA "Kr"
"FBgn0001330" 660.096794039838 0.115114364244564 0.32244225931118 0.357007684074904 0.721086053245153 0.999798828359795 "kz"
"FBgn0001332" 1726.0252585372 0.456732239478401 0.270397250434415 1.68911569457391 0.0911972607492813 0.999798828359795 NA
"FBgn0001337" 1005.53545869657 -0.070244348165756 0.290570956084591 -0.241745937420209 0.808977032123133 0.999798828359795 NA
"FBgn0001341" 564.046842766313 0.104163089598364 0.330710386949492 0.314967698956103 0.752786179055845 0.999798828359795 "Mybbp1A"
"FBgn0001404" 2032.99147229606 -0.213478787946227 0.269875453706632 -0.791027064574345 0.428928198230437 0.999798828359795 "egh"
"FBgn0001491" 472.207308202976 0.0843293960072037 0.346558993105191 0.243333451692039 0.807747092306428 0.999798828359795 "l(1)10Bb"
"FBgn0001560" 0 NA NA NA NA NA NA
"FBgn0001565" 3149.62415639485 0.0985617475340906 0.263033050809508 0.374712406789786 0.70787436418591 0.999798828359795 "Ddx56"
"FBgn0001612" 1220.20529591937 -0.165925818637905 0.303718390626352 -0.54631469070977 0.584849639659308 0.999798828359795 "Grip91"
"FBgn0001624" 9028.8858445581 0.218976518783308 0.246346000832315 0.888898208387651 0.374057788414099 0.999798828359795 "dlg1"
"FBgn0001941" 4808.84882529953 0.29334212631981 0.250047512016395 1.17314555123658 0.240737442412403 0.999798828359795 "ifc"
"FBgn0001942" 76546.2435925331 0.386519528235449 0.239763136792199 1.61208905341626 0.106942562445891 0.999798828359795 "eIF4A"
"FBgn0001961" 8523.40452890164 0.236233382829394 0.250247597195937 0.943998605686629 0.34517036078947 0.999798828359795 "Arpc1"
"FBgn0001965" 2541.3559390039 0.228445139011605 0.259589447317083 0.880024752056138 0.378845900818988 0.999798828359795 "Sos"
"FBgn0001967" 16.8936509034585 2.05131280412693 1.38339278876142 1.48281299482811 0.138124102528476 0.999798828359795 "NimC3"
"FBgn0001970" 771.648143180056 0.202675809858669 0.330636554899645 0.612986697493824 0.539885135577379 0.999798828359795 "Pgant35A"
"FBgn0001974" 483.937780626885 0.114560066724514 0.340638659887242 0.336309644837247 0.736637377566315 0.999798828359795 NA
"FBgn0001977" 1059.21704128469 -0.572664604034217 0.290499282046867 -1.97131159842876 0.0486882455182352 0.981701895655889 "CIAPIN1"
"FBgn0001978" 7849.61150963533 0.0478989856887082 0.250526680138325 0.191193152211419 0.848374268400431 0.999798828359795 "stc"
"FBgn0001981" 4.53190646586884 -0.0230959181702858 2.4530196404933 -0.00941530095765611 0.992487787721035 NA NA
"FBgn0001983" 0 NA NA NA NA NA "wor"
"FBgn0001986" 2036.36188310598 0.354246525394931 0.274851706597167 1.28886420164794 0.197445301347897 0.999798828359795 "Mtr4"
"FBgn0001987" 837.70961587406 -0.188261628270349 0.327481642657089 -0.574876890023057 0.565374560439335 0.999798828359795 "Gli"
"FBgn0001989" 1198.35907989847 0.113876705855806 0.291099526768471 0.391195090970997 0.69565303661601 0.999798828359795 "ND-B17"
"FBgn0001990" 638.161436564232 0.126830848887943 0.318568359109443 0.398127576895892 0.690536147597891 0.999798828359795 "wek"
"FBgn0001991" 5.32049597053315 0.341062472304052 2.27356031266314 0.150012502595345 0.880754751237872 0.999798828359795 "Ca-alpha1D"
"FBgn0001992" 7.28923607919439 -0.262624059856639 1.93841433507803 -0.135483964962561 0.892229241465805 0.999798828359795 "Cyp303a1"
"FBgn0001994" 4122.35802411395 -0.203956996924681 0.346275420446909 -0.589002236027757 0.555859773633781 0.999798828359795 "crp"
"FBgn0001995" 710.711484979904 0.2158390514677 0.313269352948631 0.688988723078482 0.490830364126742 0.999798828359795 "mRpL4"
"FBgn0002021" 408.197260030673 -0.136816353679406 0.355031062116106 -0.385364460405053 0.699967409610507 0.999798828359795 "l(2)37Bb"
"FBgn0002022" 1952.88938347116 0.180125247040389 0.27043483801749 0.66605785098124 0.505374123930365 0.999798828359795 "Catsup"
"FBgn0002023" 2.98314159352088 0.993583635840991 3.06726362841977 0.32393160686774 0.745989814239494 NA "Lim3"
"FBgn0002031" 4387.45122539071 -0.0904812332102443 0.27235864449844 -0.33221355384871 0.739728009933277 0.999798828359795 "Phb1"
